,0,1,2,3,4,5,6,7,8,9,10
5907,5636,10.47,,Aneas HENRICKS,,USA,2,,"Brenham, TX (USA)",18 APR 2013,1050
5908,5636,10.47,-0.8,Ayman Mohammed AHMED SAID,10 OCT 1988,EGY,4,,Doha (QAT),22 MAY 2013,1054
5909,5636,10.47,+1.6,Sean BERNSTEIN,,USA,1h3,,"La Crosse, WI (USA)",24 MAY 2013,1050
5910,5636,10.47,+1.0,Alfredo MPESO,31 AUG 1987,ESP,3f1,,Salamanca (ESP),12 JUN 2013,1050
5911,5636,10.47,+0.6,Tamunotonye BRIGGS,23 MAY 1995,NGR,2h4,,Calabar (NGR),19 JUN 2013,1050
5912,5636,10.47,,George CAMPBELL,,USA,2f5,,"Holiday, FL (USA)",07 MAR 2014,1050
5913,5636,10.47,+2.0,Amir RASUL,10 JUN 1998,USA,1h1,,"Miramar, FL (USA)",05 APR 2014,1050
5914,5636,10.47,+1.9,Chris DEWITT,,USA,1f5,,"San Antonio, TX (USA)",12 APR 2014,1050
5915,5636,10.47,+0.9,Ademola AKOMOLAFE,05 APR 1993,NGR,4,,Abuja (NGR),12 APR 2014,1050
5916,5636,10.47,+1.1,Abdelhafid HADADI,,MAR,1,,Rabat (MAR),23 APR 2014,1050
5917,5636,10.47,+2.0,Dante' PRICE,30 OCT 1994,USA,2f1,,"Starkville, MS (USA)",02 MAY 2014,1050
5918,5636,10.47,-0.2,Jarvis GOTCH,25 MAR 1992,USA,2h5,,"Houston, TX (USA)",17 MAY 2014,1051
5919,5636,10.47,+1.8,Fabian GRIFFITH,,USA,5,,"Walnut, CA (USA)",17 MAY 2014,1050
5920,5636,10.47,+2.0,Ryoichi KATO,17 FEB 1993,JPN,1,,Toyama (JPN),24 MAY 2014,1050
5921,5636,10.47,+0.5,Justin WHITFIELD,,USA,3h6,,"Fayetteville, AR (USA)",29 MAY 2014,1050
5922,5636,10.47,+1.8,Mustapha TRAORE,05 APR 1990,MLI,1f1,,Castres (FRA),07 JUN 2014,1050
5923,5636,10.47,+1.3,Andre WELLS,09 NOV 1994,BAH,3h1,,Nassau (BAH),27 JUN 2014,1050
5924,5636,10.47,+1.1,Ruben PROS,05 MAR 1990,ESP,2h1,,Monachil (ESP),09 JUL 2014,1050
5925,5636,10.47,+1.2,Yutaka TAKAMATSU,24 APR 1997,JPN,1,,Nagoya (JPN),04 OCT 2014,1050
5926,5636,10.47,+1.9,Yujiro MORIMOTO,,JPN,3,,Osaka (JPN),22 OCT 2014,1050
5927,5636,10.47,+1.7,Bandit CHUANGCHAI,22 JUL 1993,THA,2h3,,Nakhon Ratchasima (THA),11 DEC 2014,1050
5928,5636,10.47,+1.7,Nicholas BOYLETT,19 SEP 1986,AUS,1f1,,Brisbane (AUS),31 JAN 2015,1050
5929,5636,10.47,+1.7,Trevor STANLEY,,USA,1h1,,"Charlotte, NC (USA)",20 MAR 2015,1050
5930,5636,10.47,+0.9,Lamont BEARD,,USA,1f1,,"Sacramento, CA (USA)",28 MAR 2015,1050
5931,5636,10.47,+1.0,Dondre ECHOLS,06 JUL 1993,USA,1f1,,"Greenville, NC (USA)",11 APR 2015,1050
5932,5636,10.47,+1.3,Kevin HARRIS,04 DEC 1995,USA,5h3,,"Ames, IA (USA)",16 MAY 2015,1050
5933,5636,10.47,0.0,Calvin Kang LI LOONG,16 APR 1990,SGP,4,,Singapore (SGP),09 JUN 2015,1050
5934,5636,10.47,+1.3,Andre WRIGHT,16 AUG 1991,GBR,2,,Newham (GBR),22 JUL 2015,1050
5935,5636,10.47,+0.2,Ajumu GRAHAM,,JAM,2f1,,Clarendon (JAM),06 FEB 2016,1050
5936,5636,10.47,+1.4,Keanu PENNERMAN,28 APR 1997,BAH,4,,St. George's (GRN),26 MAR 2016,1050
5937,5636,10.47,+1.2,Devon LEWIS,1995,JAM,2f1,,"Athens, GA (USA)",09 APR 2016,1050
5938,5636,10.47,+0.9,Amaan AFRICA,22 APR 1998,RSA,2h3,,Stellenbosch (RSA),15 APR 2016,1050
5939,5636,10.47,+1.5,Leighton ANTONIO,,USA,1f2,,"Akron, OH (USA)",16 APR 2016,1050
5940,5636,10.47,+0.5,Koji MOTOBE,1994,JPN,1sf3,,Matsuyama (JPN),27 MAY 2016,1050
5941,5636,10.47,+0.5,Alan CAIQUI MADOGLIO,02 OCT 1992,BRA,3,,Sao Bernardo do Campo (BRA),04 JUN 2016,1050
5942,5636,10.47,+1.2,Genki WATARAI,19 APR 1996,JPN,3h5,,Kumagaya (JPN),02 SEP 2016,1050
5943,5636,10.47,+1.2,Hibiki TSUHA,21 JAN 1998,JPN,1sf1,,Nagoya (JPN),22 OCT 2016,1050
5944,5636,10.47,-0.3,Maikel Yorges VIDAL,06 JAN 2000,CUB,6,,La Habana (CUB),03 MAR 2017,1051
5945,5636,10.47,+1.6,Aaron MALLETT,26 SEP 1994,USA,1f2,,"Tempe, AZ (USA)",18 MAR 2017,1050
5946,5636,10.47,+1.7,Ronell DEER,12 APR 1992,JAM,4f1,,Kingston (JAM),15 APR 2017,1050
5947,5636,10.47,+2.0,Guillermo ALCALA-RENDON,12 NOV 1997,ESP,1h4,,"Durham, NC (USA)",21 APR 2017,1050
5948,5636,10.47,+1.0,Charles TAYLOR,1995,USA,1f2,,"Baton Rouge, LA (USA)",22 APR 2017,1050
5949,5636,10.47,+1.8,Emanuel OGWO,1996,USA,1f1,,"Iowa City, IA (USA)",22 APR 2017,1050
5950,5636,10.47,+1.5,Sam ZOOK,,USA,1f1,,"Fort Collins, CO (USA)",22 APR 2017,1050
5951,5636,10.47,+1.5,Kaiki AZUMA,07 SEP 1993,JPN,4h2,,Izumo (JPN),22 APR 2017,1050
5952,5636,10.47,+1.6,Tobias DURHAM,,USA,1h1,,"Babson Park, FL (USA)",23 APR 2017,1050
5953,5636,10.47,+1.9,Gerald MAGEE,,USA,1f2,,"Oxford, MS (USA)",06 MAY 2017,1050
5954,5636,10.47,+1.7,Dan PUTMAN,30 DEC 1991,GBR,1,,Nuneaton (GBR),13 MAY 2017,1050
5955,5636,10.47,+2.0,Bruno NAPRIX,02 APR 1988,FRA,2h1,,Sarcelles (FRA),27 MAY 2017,1050
5956,5636,10.47,+0.9,Emil VON BARTH,28 JAN 1996,SWE,1f2,,Skara (SWE),06 JUN 2017,1050
5957,5636,10.47,+0.8,Maurice WASIKE,1993,KEN,2,,Nairobi (KEN),10 JUN 2017,1050
5958,5636,10.47,+1.4,Kai KÖLLMANN,08 JUL 1996,GER,3,,Mannheim (GER),01 JUL 2017,1050
5959,,,,,,,,,,,
5960,5636,10.47,+0.9,Ikuma SAITO,10 AUG 1994,JPN,1,,Maebashi (JPN),01 JUL 2017,1050
5961,5636,10.47,+1.4,Jonathan BORLÉE,22 FEB 1988,BEL,2f1,,Bruxelles (BEL),26 AUG 2017,1050
5962,5636,10.47,+1.9,Steve MATHURIN,20 JAN 1996,CRC,1h1,,Managua (NCA),09 DEC 2017,1050
5963,5636,10.47,+0.3,Dewa Made MUDIYASA,01 FEB 1992,INA,1sf2,,Jakarta (INA),09 DEC 2017,1050
5964,5636,10.47,+1.3,Sharry DODIN,08 JUN 1998,SEY,5f2,,Pretoria (RSA),08 MAR 2018,1050
5965,5636,10.47,+0.8,Alex RICHEMOND,,USA,3f1,,"Tallahassee, FL (USA)",23 MAR 2018,1050
5966,5636,10.47,+1.4,William WILLIAMS,31 JAN 1995,USA,4f3,,"San Antonio, TX (USA)",24 MAR 2018,1050
5967,5636,10.47,+0.5,Ray WELLS,,USA,1,,"El Paso, TX (USA)",24 MAR 2018,1050
5968,5636,10.47,+2.0,Clark BROWN,,USA,5h4,,"Austin, TX (USA)",30 MAR 2018,1050
5969,5636,10.47,+1.1,Tsebo MATSOSO,27 MAY 1999,RSA,1h3,,Paarl (RSA),05 APR 2018,1050
5970,5636,10.47,+1.7,Vincent GORDON,1998,USA,1f1,,"Council Bluffs, IA (USA)",12 APR 2018,1050
5971,5636,10.47,+1.5,Dontavian SMITH,,USA,6f1,,"Coral Gables, FL (USA)",14 APR 2018,1050
5972,5636,10.47,+0.4,Ming Tai CHAN,30 JAN 1995,HKG,1f1,,Hong Kong (HKG),14 APR 2018,1050
5973,5636,10.47,+0.3,Javin ARRINGTON,,USA,3h4,,"El Dorado, KS (USA)",18 MAY 2018,1050
5974,5636,10.47,-0.3,Qibang LIN,14 JAN 1997,CHN,1h16,,Chongqing (CHN),22 MAY 2018,1051
5975,5636,10.47,+2.0,Rasaun HOUSE,,USA,5h6,,"Sacramento, CA (USA)",24 MAY 2018,1050
5976,5636,10.47,0.0,Gershon OMUBO,17 OCT 2000,NGR,1sf3,,Ozoro (NGR),07 JUN 2018,1050
5977,5636,10.47,+0.9,Ruslan KISLYKH,11 JUL 2000,RUS,1,,Chelyabinsk (RUS),22 JUN 2018,1050
5978,5636,10.47,+1.9,Gabrile APARECIDO,02 JAN 1997,BRA,3h2,,Bragança Paulista (BRA),14 JUL 2018,1050
5979,5636,10.47,+0.8,Kyle PLEBAN,1995,USA,1f1,,"Winter Park, FL (USA)",26 AUG 2018,1050
5980,5636,10.47,+1.9,Bhaskarya BHARALI,18 NOV 1994,IND,5,,Jalahalli (IND),20 SEP 2018,1050
5981,5636,10.47,+1.2,Ngan NGOC NGHIA,20 JUL 1998,VIE,1,,Hanoi (VIE),27 NOV 2018,1050
5982,5636,10.47,+0.5,Jordan SHELLEY,27 FEB 1998,AUS,1f1,,Sydney (AUS),01 DEC 2018,1050
5983,5636,10.47,+2.0,Owen ADONIS,16 JUL 1992,GUY,1sf1,,Georgetown (GUY),09 MAR 2019,1050
5984,5636,10.47,-0.4,Elija GODWIN,01 JUL 1999,USA,1f2,,"Atlanta, GA (USA)",16 MAR 2019,1052
5985,5636,10.47,-4.7,Louis EUSEBI,,USA,1f1,,"Lancaster, CA (USA)",22 MAR 2019,1078
5986,5636,10.47,+1.4,J.T. MCCLOUD,,USA,1,,"Norman, OK (USA)",19 APR 2019,1050
5987,5636,10.47,+1.5,Sifiso MIYA,01 JUN 2001,RSA,6sf3,,Germiston (RSA),25 APR 2019,1050
5988,5636,10.47,+1.7,Jaron WOODYARD,1997,USA,1f2,,"Lubbock, TX (USA)",26 APR 2019,1050
5989,5636,10.47,+1.9,Ryan O'KEEFE,,USA,2,,"Waco, TX (USA)",27 APR 2019,1050
5990,5636,10.47,+1.5,Jeremiah HUNTER,,USA,2,,"Bloomington, IN (USA)",03 MAY 2019,1050
5991,5636,10.47,-0.1,Marvin MORGAN,02 MAY 1999,USA,1h1,,"Princeton, NJ (USA)",04 MAY 2019,1050
5992,5636,10.47,+1.2,Sam OMOERA,,USA,6,,"Prairie View, TX (USA)",05 MAY 2019,1050
5993,5636,10.47,-0.1,Harrison SCHRAGE,14 OCT 1997,USA,3h1,,"Tucson, AZ (USA)",11 MAY 2019,1050
5994,5636,10.47,+0.4,Ricordo MCKENZIE,,USA,2,,"Orem, UT (USA)",11 MAY 2019,1050
5995,5636,10.47,+0.4,Adam KNUFF,,USA,3,,"Orem, UT (USA)",11 MAY 2019,1050
5996,5636,10.47,+1.0,Kyosuke TOKORO,29 DEC 1992,JPN,1sf2,,Gifu (JPN),12 MAY 2019,1050
5997,5636,10.47,+1.3,Michael ADOLF,03 NOV 1996,GER,2,,Germering (GER),18 MAY 2019,1050
5998,5636,10.47,+0.7,Anthony FRANKLIN,,USA,2f3,,"Un. of Kentucky Outdoor Track Facility, Lexington, KY (USA)",01 JUN 2019,1050
5999,5636,10.47,+1.0,Ryo YAKUSHIJI,25 JUN 1995,JPN,7sf1,,Hiratsuka (JPN),08 JUN 2019,1050
6000,5636,10.47,+0.2,Charles LEWIS,14 OCT 2000,USA,5,,"Greensboro, NC (USA)",15 JUN 2019,1050
6001,5636,10.47,-1.1,Robert Cristian BREAHNA,16 AUG 2000,ROU,1,,Pitesti (ROU),21 JUN 2019,1056
6002,5636,10.47,+1.2,Joseph TWUMASI,14 AUG 2001,ITA,2f1,,Mondovi (ITA),23 JUN 2019,1050
6003,5636,10.47,+0.5,Reynaldo R. ESPINOSA,01 FEB 2003,CUB,1,,Camagüey (CUB),17 JUL 2019,1050
6004,5636,10.47,+1.5,Stanislav KOVALENKO,23 APR 1997,UKR,1h3,,Lutsk (UKR),21 AUG 2019,1050
6005,5636,10.47,+0.3,Devin AUGUSTINE,2003,TTO,1,,"Hasely Crawford Stadium, Port-of-Spain (TTO)",07 MAR 2020,1050
6006,5636,10.47,+1.5,Min-Pu CHEN,25 DEC 1998,TPE,3,,Taipei City (TPE),27 MAR 2020,1050
6007,5636,10.47,+0.8,Minkyu SHIN,09 MAR 2000,KOR,2sf2,,Jeongseon (KOR),25 JUN 2020,1050
6008,5636,10.47,-0.3,Davide RE,16 MAR 1993,ITA,1h2,,"Stadio Guidobaldi, Rieti (ITA)",04 JUL 2020,1051
6009,5636,10.47,+1.3,Tsubasa SAKAI,13 MAR 2000,JPN,2h4,,"Nagai Stadium No. 2, Osaka (JPN)",20 OCT 2020,1050
6010,5636,10.47,+1.7,Stefan VAN DER MERWE,09 APR 2001,RSA,2f1,,"DP de Villiers Stadium, Sasolburg (RSA)",06 MAR 2021,1050
6011,5636,10.47,+0.4,Siyabonga NYATHI,25 JUL 1999,RSA,1f2,,"DP de Villiers Stadium, Sasolburg (RSA)",20 MAR 2021,1050
6012,5636,10.47,-0.5,Bradley OLIPHANT,29 NOV 2003,RSA,1h3,,"Dal Josaphat Athletics Stadium, Paarl (RSA)",07 APR 2021,1053
6013,5636,10.47,+1.6,Ryohei HONDA,11 AUG 1999,JPN,2sr,,"Municipal Stadium, Hiroshima (JPN)",29 APR 2021,1050
6014,5636,10.47,+0.8,Bervensky PIERRE,,USA,2,,"Jaguar Track, Mobile, AL (USA)",15 MAY 2021,1050
6015,5636,10.47,+2.0,Alonzo FLORIOLLI,,USA,4f1,,"Cougar Athletic Stadium, Azusa, CA (USA)",15 MAY 2021,1050
6016,5636,10.47,+1.6,Justen BURNETTE,,USA,1h2,,"Ray McDonald, Sr., Track Complex (Mount Olive Un.), Mount Olive, NC (USA)",15 MAY 2021,1050
6017,5636,10.47,+0.9,Takumu MAEDA,15 SEP 2000,JPN,5h1,,"Gion Stadium, Sagamihara (JPN)",20 MAY 2021,1050
6018,5636,10.47,+1.7,Even MEINSETH,22 MAY 1996,NOR,2h2,,"Estadio de la Juventud de Granada, Granada (ESP)",30 MAY 2021,1050
6019,5636,10.47,+0.8,Oleksandr SOSNOVENKO,24 MAR 2003,UKR,1,,Istanbul (TUR),12 JUN 2021,1050
6020,5636,10.47,-2.8,Andrii VASYLIEV,13 APR 2001,UKR,1f2,,Erzurum (TUR),12 JUN 2021,1066
6021,5636,10.47,+1.3,Jason KALALA,16 JUL 2003,GBR,5sr2,,"Stratford Community Track, London (GBR)",13 JUN 2021,1050
6022,5636,10.47,+0.8,Blessing AFRIFA,26 OCT 2003,ISR,1f1,,"Hadar Yosef Stadium, Tel Aviv (ISR)",13 JUN 2021,1050
6023,5636,10.47,-1.7,Jalen LEONARD-OSBOURNE,,USA,1,,"Thomas Edison Park, Edison, NJ (USA)",23 JUN 2021,1060
6024,5636,10.47,+1.2,Bouwahghi NKRUMIE,16 FEB 2004,JAM,2,,"National Stadium, Kingston (JAM)",24 JUN 2021,1050
6025,5636,10.47,+0.1,Lovepreet SINGH,27 NOV 1999,IND,2,,Patiala (IND),26 JUN 2021,1050
6026,5636,10.47,+1.9,Torrence WALKER,,USA,6,,"Hayward Field, Eugene, OR (USA)",02 JUL 2021,1050
6027,5968,10.48,,Haris AIVALIOTIS,1936,CYP,3h3,,Ciudad de México (MEX),15 OCT 1967,1047
6028,5968,10.48,-1.3,Fabrizio PUSTERLA,02 DEC 1953,SUI,1f1,,Zürich (SUI),03 JUL 1970,1054
6029,5968,10.48,-0.9,Herbert WASHINGTON,16 NOV 1950,USA,2,,München (GER),11 JUL 1973,1052
6030,5968,10.48,,Lyubomir ZAPRYANOV,20 JUL 1952,BUL,1,,Sofia (BUL),19 SEP 1973,1047
6031,5968,10.48,+0.2,Masahide JINNO,07 AUG 1948,JPN,1,,Tokyo (JPN),31 MAY 1975,1047
6032,5968,10.48,,Johan PIENAAR,12 NOV 1953,RSA,2,,Potchefstroom (RSA),07 APR 1976,1047
6033,5968,10.48,,Haywood RAY,03 JUL 1954,USA,2,,"Durham, NC (USA)",17 APR 1976,1047
6034,5968,10.48,,Malcolm MAY,16 FEB 1953,USA,1,,"Spokane, WA (USA)",02 APR 1977,1047
6035,5968,10.48,,Keith TAYLOR,08 JAN 1958,USA,1,,"Fresno, CA (USA)",23 APR 1977,1047
6036,5968,10.48,,Anthony HUSBANDS,31 JAN 1956,TTO,1sf1,,"Pasadena, CA (USA)",20 MAY 1977,1047
6037,5968,10.48,,Sein-jin OK,26 FEB 1962,KOR,1,,Seoul (KOR),12 JUN 1977,1047
6038,5968,10.48,,Dario GOLLIDAY,,USA,1h2,,"Boston, MA (USA)",30 JUL 1977,1047
6039,5968,10.48,,Joseph ARAME,29 AUG 1948,FRA,1h1,,Fort-de-France (FRA),06 MAY 1978,1047
6040,5968,10.48,,Reno ROELANDT,06 AUG 1950,BEL,2,,Athina (GRE),14 JUL 1978,1047
6041,5968,10.48,,Vince JONES,11 NOV 1960,USA,1,,"Charleston, IL (USA)",05 MAY 1979,1047
6042,5968,10.48,,Claudiu SUSELESCU,09 DEC 1952,ROU,1,,Bucureşti (ROU),16 JUN 1979,1047
6043,5968,10.48,+1.4,Tim GRAF,08 MAR 1957,USA,2,,"Tallahassee, FL (USA)",22 MAR 1980,1047
6044,5968,10.48,+1.4,Bill COPELAND,,USA,3,,"Tallahassee, FL (USA)",22 MAR 1980,1047
6045,5968,10.48,-0.5,Richard JAMES,09 MAR 1956,AUS,1,,Sydney (AUS),23 MAR 1980,1050
6046,5968,10.48,+1.6,Ellison PORTIS,1960,USA,3,,"El Paso, TX (USA)",19 APR 1980,1047
6047,5968,10.48,+1.9,Kenneth JACKSON,04 DEC 1959,USA,2,,"Des Moines, IA (USA)",26 APR 1980,1047
6048,5968,10.48,,Ray JAMES,14 OCT 1959,USA,1,,"Philadelphia, PA (USA)",25 MAY 1980,1047
6049,5968,10.48,-0.6,Alessandro ANGELINI,28 AUG 1961,ITA,2h2,,Torino (ITA),24 JUN 1980,1050
6050,5968,10.48,+1.3,Marek RADTKE,19 JUL 1960,POL,1h1,,Sopot (POL),05 JUL 1980,1047
6051,5968,10.48,-0.8,John PARKER,19 MAR 1964,USA,1,,"Bloomington, IN (USA)",14 JUN 1982,1051
6052,5968,10.48,+0.1,Paul WARREN,14 SEP 1961,USA,3,,"San Angelo, TX (USA)",13 APR 1983,1047
6053,5968,10.48,+1.6,Bojan BACHVAROV,27 MAR 1963,BUL,6,,Sofia (BUL),21 MAY 1983,1047
6054,5968,10.48,,Franco ZUCCHINI,15 MAR 1959,ITA,1f5,,Ravenna (ITA),09 JUN 1983,1047
6055,5968,10.48,+1.9,Angel ANDRADE,12 JAN 1960,VEN,2,,San Juan (PUR),25 JUN 1983,1047
6056,5968,10.48,+1.9,Florencio AGUILAR,31 JUL 1959,PAN,3,,San Juan (PUR),25 JUN 1983,1047
6057,5968,10.48,+0.6,Lazar STANIČIĆ,09 NOV 1958,YUG,1,,Beograd (SRB),03 AUG 1983,1047
6058,5968,10.48,,Donovan PITTS,,USA,1,,"Dallas, TX (USA)",17 MAR 1984,1047
6059,5968,10.48,-3.2,Sam TURNER,17 JUN 1957,USA,1,,"Westwood, CA (USA)",24 MAR 1984,1066
6060,,,,,,,,,,,
6061,5968,10.48,,Philip ATTIPOE,23 FEB 1963,GHA,1,,"Fresno, CA (USA)",07 APR 1984,1047
6062,5968,10.48,0.0,Josef LOMICKÝ,19 FEB 1958,TCH,1,,Bratislava (TCH),25 MAY 1984,1047
6063,5968,10.48,+0.4,Mike LITTFIN,12 AUG 1964,GER,1h2,,Erfurt (GER),01 JUN 1984,1047
6064,5968,10.48,+1.2,Faraj Saad MARZOUK,1961,QAT,5,,Rhede (GER),05 JUL 1985,1047
6065,5968,10.48,+1.9,Dana GARDNER,03 JUN 1963,USA,3,,"Los Angeles, CA (USA)",24 MAY 1986,1047
6066,5968,10.48,+0.6,Peter REGLI,05 FEB 1963,DEN,1,,Aalborg (DEN),31 MAY 1986,1047
6067,5968,10.48,,Pedro PEREZ,10 APR 1968,PUR,h,,Ciudad de México (MEX),26 JUN 1986,1047
6068,5968,10.48,+1.6,David KIRTON,07 DEC 1967,GBR,2sf2,,"Olympic Stadium, Athina (GRE)",17 JUL 1986,1047
6069,5968,10.48,+1.4,Hirofumi MIYAZAKI,14 JUL 1959,JPN,3,,Tokyo (JPN),15 SEP 1986,1047
6070,5968,10.48,+2.0,Mark DANNIS,19 JUL 1963,USA,2,,"Eugene, OR (USA)",25 APR 1987,1047
6071,5968,10.48,+0.7,Greg LEWIS,19 JUL 1966,USA,4,,"Tucson, AZ (USA)",19 JUN 1987,1047
6072,5968,10.48,+1.1,Hamidou DIAWARA,29 FEB 1960,SEN,2h4,,Nairobi (KEN),07 AUG 1987,1047
6073,5968,10.48,-1.5,Hartmut EIFLER,14 DEC 1964,GER,1,,Bensheim (FRG),15 MAY 1988,1056
6074,5968,10.48,+1.7,Milan BELOŠEK,25 AUG 1963,TCH,5f1,,Warszawa (POL),19 JUN 1988,1047
6075,5968,10.48,,Benny CURETON,13 OCT 1965,USA,1,,"Raleigh, NC (USA)",25 MAR 1989,1047
6076,5968,10.48,-0.5,Mark PERRY,25 JUL 1967,USA,1,,"Tucson, AZ (USA)",25 MAR 1989,1050
6077,5968,10.48,+2.0,Oleg FATUN,23 MAR 1959,URS,h,,Sochi (URS),13 MAY 1989,1047
6078,5968,10.48,,Paul GREENE,09 DEC 1972,AUS,1h,,Sydney (AUS),15 SEP 1989,1047
6079,5968,10.48,-0.1,Kevin WILLIAMS,17 FEB 1970,USA,2,,"Westwood, CA (USA)",17 MAR 1990,1047
6080,5968,10.48,-2.1,Derrick WILLIAMS,17 AUG 1970,USA,4,,"Austin, TX (USA)",06 APR 1990,1059
6081,5968,10.48,,Mario ALLMON,19 SEP 1972,USA,1,,"Dayton, OH (USA)",26 MAY 1990,1047
6082,5968,10.48,+0.3,Courtney RUMBOLT,26 JUL 1969,GBR,4sf2,,Birmingham (GBR),03 AUG 1990,1047
6083,5968,10.48,,Reinaldo SANTANA,02 AUG 1971,VEN,h,,"Des Moines, IA (USA)",27 APR 1991,1047
6084,5968,10.48,,Quintus HAMPTON,14 FEB 1968,USA,1,,"Ruston, LA (USA)",12 MAY 1991,1047
6085,5968,10.48,-0.4,Christophe BOYER,18 MAR 1963,FRA,1,,Aix-les-Bains (FRA),01 JUN 1991,1049
6086,5968,10.48,+0.7,Reginaldo SANCHES,02 SEP 1966,BRA,4,,São Paulo (BRA),15 JUN 1991,1047
6087,5968,10.48,+1.3,Masahito HORIUCHI,14 NOV 1969,JPN,5,,Sapporo (JPN),11 AUG 1991,1047
6088,5968,10.48,,Tongyong YANG,17 JAN 1970,CHN,2,,Hangzhou (CHN),10 OCT 1991,1047
6089,5968,10.48,+1.6,Peter CRANE,26 SEP 1972,AUS,2,,"Claremont, CA (USA)",17 APR 1992,1047
6090,5968,10.48,+1.4,Stefan PETERS,17 JUL 1969,GER,1,,Dormagen (GER),16 MAY 1992,1047
6091,5968,10.48,,Troy TAURIAC,03 JAN 1970,USA,3,,"Houston, TX (USA)",29 MAY 1992,1047
6092,5968,10.48,+0.2,Marcus JACKSON,14 APR 1972,USA,3,,"San Angelo, TX (USA)",30 MAY 1992,1047
6093,5968,10.48,+0.9,Jukka VÄHÄKANGAS,04 AUG 1965,FIN,3,,Lapinlahti (FIN),21 JUN 1992,1047
6094,5968,10.48,+1.8,Hiroshi YAMAZAKI,15 OCT 1971,JPN,2,,Ageo (JPN),26 JUN 1992,1047
6095,5968,10.48,,Fred THOMPSON,12 MAY 1971,USA,2,,"Natchitoches, LA (USA)",24 APR 1993,1047
6096,5968,10.48,+1.9,Yusuke FUJINUMA,17 DEC 1972,JPN,2h1,,Tokyo (JPN),21 MAY 1993,1047
6097,5968,10.48,+1.5,Luca SABBADIN,18 NOV 1968,ITA,1,,San Bonifacio (ITA),22 MAY 1993,1047
6098,5968,10.48,+1.8,Gusztáv MENCZER,15 OCT 1959,HUN,2,,Budapest (HUN),23 JUN 1993,1047
6099,5968,10.48,0.0,Darius BREWINGTON,20 FEB 1975,USA,1h2,,"Knoxville, TN (USA)",05 AUG 1993,1047
6100,5968,10.48,+1.0,Yasuhiro TSUCHIE,14 JUN 1974,JPN,1,,Matsue (JPN),21 AUG 1993,1047
6101,5968,10.48,+1.3,Eiichi MATSUNOBU,13 MAY 1967,JPN,2h,,Fukuoka (JPN),02 OCT 1993,1047
6102,5968,10.48,+1.7,Joe GREENE,17 FEB 1967,USA,4,,Lahti (FIN),05 JUN 1994,1047
6103,5968,10.48,,Taiwo ARIYO,,NGR,1,,Lagos (NGR),09 JUN 1994,1047
6104,5968,10.48,+1.9,Lasse JUUSELA,11 MAR 1972,FIN,2,,Tuusula (FIN),09 JUL 1994,1047
6105,5968,10.48,0.0,Derrick ADKINS,02 JUL 1970,USA,4,,Padova (ITA),10 JUL 1994,1047
6106,5968,10.48,+0.8,Philip GOEDLUCK,10 SEP 1967,GBR,1f2,,Crawley (GBR),06 AUG 1994,1047
6107,5968,10.48,+0.7,Tim SENSLEY,15 JAN 1973,USA,1h,,"New Orleans, LA (USA)",13 MAY 1995,1047
6108,5968,10.48,+0.4,Peter VOIGT,29 SEP 1974,DEN,1h2,,København (DEN),28 MAY 1995,1047
6109,5968,10.48,+1.5,Luca LEVORATO,17 AUG 1971,ITA,3,,Cesenatico (ITA),01 JUL 1995,1047
6110,5968,10.48,+1.2,Rachid HEDDAD,1968,MAR,5,,Mulhouse (FRA),08 JUL 1995,1047
6111,5968,10.48,-0.4,Sami LÄNSIVUORI,31 MAR 1963,FIN,2,,Jyväskylä (FIN),01 AUG 1995,1049
6112,5968,10.48,+2.0,Jorge POLANCAO,10 FEB 1969,ARG,2,,Buenos Aires (ARG),20 APR 1996,1047
6113,5968,10.48,+0.4,Roger BLACK,31 MAR 1966,GBR,3,,"Irvine, CA (USA)",04 MAY 1996,1047
6114,5968,10.48,+1.2,Jonathan EDWARDS,10 MAY 1966,GBR,2,,"Tallahassee, FL (USA)",11 MAY 1996,1047
6115,5968,10.48,+1.4,Marcus JONES,13 AUG 1976,USA,2h2,,"Odessa, TX (USA)",16 MAY 1996,1047
6116,5968,10.48,+0.9,Marc FOUCAN,14 OCT 1971,FRA,h,,Ivry-sur-Seine (FRA),08 JUN 1996,1047
6117,5968,10.48,0.0,Vince WILLIAMS,08 JUL 1977,USA,2,,"Newark, OH (USA)",28 JUN 1996,1047
6118,5968,10.48,+1.2,Tadahiro SUGIMOTO,11 OCT 1978,JPN,6,,Hiroshima (JPN),13 OCT 1996,1047
6119,5968,10.48,-0.6,. DUNCAN,,USA,h,,"Philadelphia, PA (USA)",25 APR 1997,1050
6120,5968,10.48,+0.6,Antonio Edgardo SERPAS,25 JAN 1973,ESA,3f1,,"Los Angeles, CA (USA)",03 MAY 1997,1047
6121,5968,10.48,+1.7,Antonio SMITH,09 SEP 1977,USA,2,,"Gainesville, FL (USA)",04 MAY 1997,1047
6122,5968,10.48,+1.8,Gianluca CAPATI,25 NOV 1974,ITA,2f9,,Roma (ITA),07 JUN 1997,1047
6123,5968,10.48,+1.4,Ulett SCOTT,,JAM,7,,Kingston (JAM),20 JUN 1997,1047
6124,5968,10.48,+1.7,Cyril COLVIL,1974,FRA,9,,Toulouse (FRA),18 JUL 1997,1047
