,0,1,2,3,4,5,6,7,8,9
5396,5320,48.31,Chengyi LIN,06 JUN 1996,CHN,3h3,,Chongqing (CHN),10 MAY 2021,961
5397,5320,48.31,Sparticus GRIFFIN,,USA,4,,"Jax Track at Hodges Stadium, Jacksonville, FL (USA)",15 MAY 2021,961
5398,5320,48.31,Zhipeng YAN,27 MAR 1995,CHN,3,,Rizhao (CHN),20 MAY 2021,961
5399,5320,48.31,Jiahui SONG,23 FEB 2002,CHN,2h3,,Rizhao (CHN),20 MAY 2021,961
5400,5320,48.31,Shuji MORI,04 MAY 2000,JPN,5h1,,"Gion Stadium, Sagamihara (JPN)",20 MAY 2021,961
5401,5320,48.31,Tetsu KOTANI,07 OCT 1997,JPN,2h4,,"Takebishi Stadium, Kyoto (JPN)",20 MAY 2021,961
5402,5320,48.31,Dazon HARRISON,,USA,1h2,,"Irwin Belk Track, Greensboro, NC (USA)",28 MAY 2021,961
5403,5320,48.31,Miguel BAÑOS,16 MAY 1999,ESP,5f1,,Valladolid (ESP),29 MAY 2021,961
5404,5320,48.31,Ruslan SHELUDIN,04 MAR 1999,RUS,4f1,,"Slava Metreveli Stadium, Sochi (RUS)",29 MAY 2021,961
5405,5320,48.31,Ondřej HOLUB,18 MAY 1999,CZE,4f1,,Plzeň (CZE),02 JUN 2021,961
5406,5320,48.31,Shoma MURAKI,20 OCT 1998,JPN,1h5,,"Lemon Gas Stadium, Hiratsuka (JPN)",04 JUN 2021,961
5407,5320,48.31,Matteo RAIMONDI,22 FEB 2001,ITA,1h2,,"Stadio Zecchini, Grosseto (ITA)",11 JUN 2021,961
5408,5320,48.31,Theo LORRIER,17 JAN 1999,FRA,1,,"Parc des Sports C. Ehrmann, Nice (FRA)",12 JUN 2021,961
5409,5320,48.31,Dario ROMERO NAVARRO,12 JAN 1999,ESP,4,,La Nucia (ESP),12 JUN 2021,961
5410,5320,48.31,Vidar STENQVIST,08 JUL 2000,SWE,1f2,,"Sollentunavallen, Sollentuna (SWE)",13 JUN 2021,961
5411,5320,48.31,Hwi-in JO,06 MAY 2003,KOR,2,,Iksan (KOR),15 JUN 2021,961
5412,5320,48.31,D.S.R.M.Y.S. SAMARANAYEKA,,SRI,4,,Colombo (SRI),15 JUN 2021,961
5413,5320,48.31,Alex COOPER,11 OCT 2002,GBR,6h2,,"Sportcity Regional Arena, Manchester (GBR)",25 JUN 2021,961
5414,5320,48.31,Juho PIRSKANEN,12 AUG 1996,FIN,2f4,,"Oinaalan urheilukenttä, Jämsänkoski (FIN)",04 JUL 2021,961
5415,5362,48.32,Connor DIFFEY,26 OCT 1995,AUS,7f1,,"AIS Athletics Track, Canberra (AUS)",13 FEB 2021,961
5416,5362,48.32,Leungo KAMOGELO,,BOT,2f5,,"National Stadium, Gaborone (BOT)",20 FEB 2021,961
5417,5362,48.32,Destiny L. MAJEMITE,2002,NGR,4h4,,"FUTA, Akure (NGR)",12 MAR 2021,961
5418,5362,48.32,Andrew GOSCHNIK,2002,AUS,2,,"SOPAC, Sydney (AUS)",13 MAR 2021,961
5419,5362,48.32,Conrad COUMAROS,13 NOV 1995,AUS,3f1,,"Hagenauer Reserve, Box Hill, Melbourne (AUS)",18 MAR 2021,961
5420,5362,48.32,Donny LEE,,USA,2f3,,"Cregger Track (South Columbia), Columbia, SC (USA)",27 MAR 2021,961
5421,5362,48.32,Simon ATWELL,20 JUN 1996,ZIM,1f4,,"Stadium, Boksburg (RSA)",27 MAR 2021,961
5422,5362,48.32,Evander KASIMBINGUE,29 MAY 2001,RSA,2f1,,"McArthur Stadium, Potchefstroom (RSA)",31 MAR 2021,961
5423,5362,48.32,Armando BRYSON,,USA,1f2,,"Jax Track at Hodges Stadium, Jacksonville, FL (USA)",03 APR 2021,961
5424,5362,48.32,Kenneth WHITE,,USA,5f2,,"Clyde Hart Track & Field Stadium, Waco, TX (USA)",03 APR 2021,961
5425,5362,48.32,Cameron NEELY,18 FEB 1999,USA,5f3,,"Terry & Linda Fuller T&F Complex (Texas Tech), Lubbock, TX (USA)",10 APR 2021,961
5426,5362,48.32,Bamidele AJAYI,25 SEP 2003,NGR,3sf3,,"Samuel Ogbemudia Stadium, Benin City (NGR)",10 APR 2021,961
5427,5362,48.32,Will GRABOWSKI,2003,AUS,6f1,,"SOPAC, Sydney (AUS)",13 APR 2021,961
5428,5362,48.32,Nolan KEMBEL,,USA,4f6,,"PVAMU Track Stadium, Prairie View, TX (USA)",17 APR 2021,961
5429,5362,48.32,Seung-kyun JOO,03 SEP 2001,KOR,2,,Yecheon (KOR),20 APR 2021,961
5430,5362,48.32,Bonface Ontuga MWERESA,13 NOV 1993,KEN,1f3,,"Mandela National Stadium, Kampala (UGA)",24 APR 2021,961
5431,5362,48.32,Songyang SUI,29 JAN 1995,CHN,3h8,,Zaozhuang (CHN),27 APR 2021,961
5432,5362,48.32,Micah SWEDBERG,,USA,1f2,,"FHSU Fort Hays T& F Complex, Hays, KS (USA)",30 APR 2021,961
5433,5362,48.32,Delano KENNEDY,03 FEB 2004,JAM,3f4,,"National Stadium, Kingston (JAM)",30 APR 2021,961
5434,5362,48.32,Yusuke KOSHIMIZU,02 MAR 2000,JPN,3f1,,"Prefectural Stadium, Kumagaya (JPN)",03 MAY 2021,961
5435,5362,48.32,Eric HAWKINS,19 APR 1994,USA,7,,"Jaguar Track, Mobile, AL (USA)",15 MAY 2021,961
5436,5362,48.32,João Vitor DE JESUS,26 JAN 2001,BRA,2f2,,Praia Grande (BRA),15 MAY 2021,961
5437,5362,48.32,Takuma MATSUMOTO,16 NOV 1997,JPN,2h5,,"Takebishi Stadium, Kyoto (JPN)",20 MAY 2021,961
5438,5362,48.32,Vinicius MOURA,09 MAR 2005,BRA,1h2,,Bragança Paulista (BRA),21 MAY 2021,961
5439,5362,48.32,Ivan AZUARA,08 JUN 2000,ESP,1f1,,Mollet del Vallès (ESP),21 MAY 2021,961
5440,5362,48.32,Caelon HARKEY,,USA,6h2,,"GVSU La Crosse Stadium, Allendale, MI (USA)",27 MAY 2021,961
5441,5362,48.32,Alessandro XILO,14 SEP 1997,ITA,1f1,,"Campus Pino Dordoni, Piacenza (ITA)",29 MAY 2021,961
5442,5362,48.32,Rafael DE LA BLANCA MORAL,31 OCT 1999,ESP,1f2,,"Estadio de la Juventud de Granada, Granada (ESP)",30 MAY 2021,961
5443,5362,48.32,Anton SIGURDSSON,27 JUN 1996,SWE,2,,"Slottsskogsvallen, Göteborg (SWE)",02 JUN 2021,961
5444,5362,48.32,Karlo MARCIUŠ,16 DEC 1999,CRO,4f3,,"Stadion Branko Čavlović-Čavlek, Karlovac (CRO)",05 JUN 2021,961
5445,5362,48.32,Rivar TIPP,15 SEP 1990,EST,1f3,,"Rannastaadion, Pärnu (EST)",06 JUN 2021,961
5446,5362,48.32,Theo LORRIER,17 JAN 1999,FRA,1f2,,"Stade Delort, Marseille (FRA)",09 JUN 2021,961
5447,5362,48.32,Gustav GAHNE,05 MAY 2001,SWE,5f1,,"Sollentunavallen, Sollentuna (SWE)",13 JUN 2021,961
5448,5362,48.32,Jose FIGUEROA,,PUR,1,,"Pista Basilio Rodriguez, Carolina (PUR)",13 JUN 2021,961
5449,5362,48.32,Jack BERKSHIRE,1998,CAN,4,,Guelph (CAN),16 JUN 2021,961
5450,5362,48.32,Nikita MATVEYEV,28 MAR 2000,RUS,4h3,,"Olympic Stadium, Cheboksary (RUS)",23 JUN 2021,961
5451,5362,48.32,Jack OLIVIER,26 DEC 2001,FRA,6h3,,"Stade Josette et Roger Mikulak, Angers (FRA)",26 JUN 2021,961
5452,5362,48.32,Keon WILLIAMS,,BAH,1f2,,"The Bahamas National Stadium, Nassau (BAH)",26 JUN 2021,961
5453,5362,48.32,Juno SCHUWER,07 JUN 2002,NED,8,,"AV Sprint Breda, Breda (NED)",27 JUN 2021,961
5454,,,,,,,,,,
5455,5362,48.32,Oriol CALSINA,07 DEC 2000,ESP,1f3,,Castellón (ESP),29 JUN 2021,961
5456,5402,48.33,El-Mir REALE,26 JUL 1999,FRA,1,,"Stade Marc Nasseau, St-Denis-Réunion (FRA)",06 FEB 2021,960
5457,5402,48.33,Zidane BROWN,21 FEB 2002,JAM,1f2,,"Jamaica College Ashenheim Stadium, Kingston (JAM)",27 FEB 2021,960
5458,5402,48.33,Cyril RASOAMANANA,20 APR 2001,FRA,1f4,,"Maryse Justin Stadium, Réduit (MRI)",27 FEB 2021,960
5459,5402,48.33,Antonio HANSON,21 MAY 2002,JAM,5,,"National Stadium, Kingston (JAM)",20 MAR 2021,960
5460,5402,48.33,Samuel CRAWFORD,1999,USA,1f1,,"Shellenberger Field & Dr. Jack M. Toms Track (Univ of Lynchburg), Lynchburg, VA (USA)",26 MAR 2021,960
5461,5402,48.33,William MCCASKILL,11 JAN 1986,USA,3f2,,"GCU Track & Field, Phoenix, AZ (USA)",03 APR 2021,960
5462,5402,48.33,Kendrick WINFIELD,,USA,1f4,,"Cessna Stadium, Wichita, KS (USA)",10 APR 2021,960
5463,5402,48.33,Kosuke SHOJI,19 MAR 2001,JPN,2,,"Shiroyama Stadium, Odawara (JPN)",11 APR 2021,960
5464,5402,48.33,Luis FUENMAYOR,2000,VEN,1h3,,"Polideportivo Agustin Tovar, Barinas (VEN)",14 APR 2021,960
5465,5402,48.33,Alejandro RODRIGUEZ,,USA,4f2,,"UVA Lanningan Field, Charlottesville, VA (USA)",16 APR 2021,960
5466,5402,48.33,Charles SANDERS,,USA,3f3,,"Park West Ath. Complex, San Antonio, TX (USA)",17 APR 2021,960
5467,5402,48.33,Drew HICKMAN,,USA,3f1,,"Tiffin University, Cleveland, OH (USA)",17 APR 2021,960
5468,5402,48.33,Ethan WILLEMS,,USA,1,,"UW Husky Track, Seattle, WA (USA)",21 APR 2021,960
5469,5402,48.33,Keith CLEVELAND,,USA,5f3,,"GCU Track & Field, Phoenix, AZ (USA)",24 APR 2021,960
5470,5402,48.33,Pedro JUNCAL,23 JUL 1997,ESP,1,,"Pistas Municipales de Atletismo, Salamanca (ESP)",24 APR 2021,960
5471,5402,48.33,Ethan WILLEMS,,USA,5f2,,"Veterans Memorial Stadium, Clovis, CA (USA)",30 APR 2021,960
5472,5402,48.33,Jonas BREITKOPF,14 JUN 1997,GER,2,,"Stadion Manfort, Leverkusen (GER)",02 MAY 2021,960
5473,5402,48.33,Elijah BULL,,USA,4,,"Catamount Athletic Complex (Western Carolina), Cullowhee, NC (USA)",02 MAY 2021,960
5474,5402,48.33,Xavier MARABLE,2000,USA,1h4,,"Owensboro Community Track, Owensboro, KY (USA)",06 MAY 2021,960
5475,5402,48.33,Reuben NICHOLS,06 APR 2001,LCA,2h2,,"Carnie Smith Stadium - Prentice Gudgen Track, Pittsburg, KS (USA)",08 MAY 2021,960
5476,5402,48.33,Qigan SU,28 AUG 1998,CHN,4h3,,Chongqing (CHN),10 MAY 2021,960
5477,5402,48.33,Zakhiti NENE,02 APR 1998,RSA,1h2,,"UJ Stadium, Johannesburg (RSA)",13 MAY 2021,960
