,0,1,2,3,4,5,6,7,8,9,10
206,196,9.89,+1.6,Travis PADGETT,13 DEC 1986,USA,1qf2,,"Eugene, OR (USA)",28 JUN 2008,1245
207,196,9.89,+1.6,Darvis PATTON,04 DEC 1977,USA,1qf3,,"Eugene, OR (USA)",28 JUN 2008,1245
208,196,9.89,+0.4,Usain BOLT,21 AUG 1986,JAM,2f1,,Stockholm (SWE),22 JUL 2008,1245
209,196,9.89,0.0,Richard THOMPSON,07 JUN 1985,TTO,2,,"National Stadium, Beijing (CHN)",16 AUG 2008,1245
210,196,9.89,+1.1,Asafa POWELL,23 NOV 1982,JAM,1f1,,Szczecin (POL),17 SEP 2008,1245
211,196,9.89,+0.2,Usain BOLT,21 AUG 1986,JAM,1sf1,,"Olympiastadion, Berlin (GER)",16 AUG 2009,1245
212,196,9.89,+2.0,Darvis PATTON,04 DEC 1977,USA,3,,Shanghai (CHN),20 SEP 2009,1245
213,196,9.89,-0.4,Yohan BLAKE,26 DEC 1989,JAM,2,,"Crystal Palace, London (GBR)",13 AUG 2010,1247
214,196,9.89,+2.0,Steve MULLINGS,29 NOV 1982,JAM,1f1,,"Clermont, FL (USA)",21 MAY 2011,1245
215,196,9.89,+1.3,Ngonidzashe MAKUSHA,11 MAR 1987,ZIM,1,,"Des Moines, IA (USA)",10 JUN 2011,1245
216,196,9.89,+1.3,Nesta CARTER,11 OCT 1985,JAM,2,,"Boudewijnstadion, Bruxelles (BEL)",16 SEP 2011,1245
217,196,9.89,+0.9,Keston BLEDMAN,08 MAR 1988,TTO,1h2,,"Orlando, FL (USA)",26 MAY 2012,1245
218,196,9.89,+1.1,Justin GATLIN,10 FEB 1982,USA,1,,"Drake Stadium, Des Moines, IA (USA)",21 JUN 2013,1245
219,196,9.89,+1.9,Akani SIMBINE,21 SEP 1993,RSA,1,,"Sóstói Stadion, Székesfehérvár (HUN)",18 JUL 2016,1245
220,196,9.89,+0.2,Justin GATLIN,10 FEB 1982,USA,2,,"Estádio Olímpico, Rio de Janeiro (BRA)",14 AUG 2016,1245
221,196,9.89,+1.4,Michael RODGERS,24 APR 1985,USA,1h3,,"Drake Stadium, Des Moines, IA (USA)",21 JUN 2018,1245
222,196,9.89,+0.7,Noah LYLES,18 JUL 1997,USA,1sf2,,"Drake Stadium, Des Moines, IA (USA)",22 JUN 2018,1245
223,196,9.89,+0.6,Justin GATLIN,10 FEB 1982,USA,2f,,"Khalifa International Stadium, Doha (QAT)",28 SEP 2019,1245
224,196,9.89,+0.2,Isiah YOUNG,05 JAN 1990,USA,1f1,,"National Training Center, Clermont, FL (USA)",30 MAY 2021,1245
225,196,9.89,+0.8,Kenneth BEDNAREK,14 OCT 1998,USA,4,,"Hayward Field, Eugene, OR (USA)",20 JUN 2021,1245
226,224,9.90,+1.9,Leroy BURRELL,21 FEB 1967,USA,1,,"New York, NY (USA)",14 JUN 1991,1241
227,224,9.90,+0.7,Ato BOLDON,30 DEC 1973,TTO,3,,"Olympic Stadium, Atlanta, GA (USA)",27 JUL 1996,1241
228,224,9.90,+2.0,Maurice GREENE,23 JUL 1974,USA,1,,"Indianapolis, IN (USA)",13 JUN 1997,1241
229,224,9.90,+1.0,Maurice GREENE,23 JUL 1974,USA,1f1,,"Stade Olympique de la Pontaise, Lausanne (SUI)",02 JUL 1997,1241
230,224,9.90,0.0,Ato BOLDON,30 DEC 1973,TTO,1,,Stuttgart (GER),13 JUL 1997,1241
231,224,9.90,+1.3,Maurice GREENE,23 JUL 1974,USA,2qf1,,"Olympic Stadium, Athina (GRE)",02 AUG 1997,1241
232,224,9.90,+0.5,Maurice GREENE,23 JUL 1974,USA,1sf2,,"Olympic Stadium, Athina (GRE)",03 AUG 1997,1241
233,224,9.90,+0.2,Frank FREDERICKS,02 OCT 1967,NAM,1,,Bruxelles (BEL),22 AUG 1997,1241
234,224,9.90,+0.3,Maurice GREENE,23 JUL 1974,USA,1,,Stockholm (SWE),05 AUG 1998,1241
235,224,9.90,+0.3,Maurice GREENE,23 JUL 1974,USA,1h,,"Eugene, OR (USA)",21 JUN 2001,1241
236,224,9.90,+1.1,Maurice GREENE,23 JUL 1974,USA,1f1,,"Stade Olympique de la Pontaise, Lausanne (SUI)",04 JUL 2001,1241
237,224,9.90,+0.5,Asafa POWELL,23 NOV 1982,JAM,1,,"Stadio Olimpico, Roma (ITA)",13 JUL 2007,1241
238,224,9.90,+1.0,Asafa POWELL,23 NOV 1982,JAM,1h2,,Kingston (JAM),28 JUN 2008,1241
239,224,9.90,-0.4,Asafa POWELL,23 NOV 1982,JAM,1,,"Boudewijnstadion, Bruxelles (BEL)",04 SEP 2009,1243
240,224,9.90,-0.2,Asafa POWELL,23 NOV 1982,JAM,2,,Thessaloniki (GRE),12 SEP 2009,1242
241,224,9.90,+2.0,Steve MULLINGS,29 NOV 1982,JAM,1f1,,"Starkville, MS (USA)",16 APR 2011,1241
242,224,9.90,+0.6,Asafa POWELL,23 NOV 1982,JAM,1sf2,,Kingston (JAM),24 JUN 2011,1241
243,224,9.90,+1.0,Nesta CARTER,11 OCT 1985,JAM,2,,"Stade Louis II, Monaco (MON)",22 JUL 2011,1241
244,224,9.90,+1.8,Asafa POWELL,23 NOV 1982,JAM,1h1,,Budapest (HUN),30 JUL 2011,1241
245,224,9.90,+1.6,Yohan BLAKE,26 DEC 1989,JAM,1f4,,Kingston (JAM),14 APR 2012,1241
246,224,9.90,+1.3,Justin GATLIN,10 FEB 1982,USA,1,,"Hayward Field, Eugene, OR (USA)",02 JUN 2012,1241
247,224,9.90,+0.7,Yohan BLAKE,26 DEC 1989,JAM,1f1,,"Icahn Stadium (Fordham), New York, NY (USA)",09 JUN 2012,1241
248,224,9.90,+1.7,Justin GATLIN,10 FEB 1982,USA,1h5,,"Hayward Field, Eugene, OR (USA)",23 JUN 2012,1241
249,224,9.90,+0.4,Nickel ASHMEADE,07 APR 1990,JAM,1sf2,,"Luzhniki, Moskva (RUS)",11 AUG 2013,1241
250,224,9.90,-0.3,Usain BOLT,21 AUG 1986,JAM,1,,"Letzigrund, Zürich (SUI)",29 AUG 2013,1242
251,224,9.90,+0.6,Michael RODGERS,24 APR 1985,USA,2,,"Boudewijnstadion, Bruxelles (BEL)",06 SEP 2013,1241
252,224,9.90,+0.7,Asafa POWELL,23 NOV 1982,JAM,1f1,,"Stadio Guidobaldi, Rieti (ITA)",07 SEP 2014,1241
253,224,9.90,+1.5,Michael RODGERS,24 APR 1985,USA,2,,"Hayward Field, Eugene, OR (USA)",30 MAY 2015,1241
254,224,9.90,+1.7,Trayvon BROMELL,10 JUL 1995,USA,1sf1,,"Eugene, OR (USA)",10 JUN 2015,1241
255,224,9.90,-0.8,Michael RODGERS,24 APR 1985,USA,2,,"Olympic Stadium, London (GBR)",24 JUL 2015,1245
256,224,9.90,+0.9,Yohan BLAKE,26 DEC 1989,JAM,1,,Kingston (JAM),23 JUN 2017,1241
257,224,9.90,+1.1,Ronnie BAKER,15 OCT 1993,USA,2,,"Drake Stadium, Des Moines, IA (USA)",22 JUN 2018,1241
258,224,9.90,+0.1,Ronnie BAKER,15 OCT 1993,USA,1,,"Olympic Stadium, London (GBR)",21 JUL 2018,1241
259,224,9.90,+0.2,Ronnie BAKER,15 OCT 1993,USA,1h2,,"Olympic Stadium, London (GBR)",21 JUL 2018,1241
260,224,9.90,+0.6,André DE GRASSE,10 NOV 1994,CAN,3f,,"Khalifa International Stadium, Doha (QAT)",28 SEP 2019,1241
261,224,9.90,+1.4,Trayvon BROMELL,10 JUL 1995,USA,1h3,,"National Training Center, Clermont, FL (USA)",24 JUL 2020,1241
262,224,9.90,-0.3,Trayvon BROMELL,10 JUL 1995,USA,1sf1,,"Hayward Field, Eugene, OR (USA)",20 JUN 2021,1242
263,261,9.91,+1.9,Linford CHRISTIE,02 APR 1960,GBR,1,,Victoria (CAN),23 AUG 1994,1238
264,261,9.91,+1.3,Donovan BAILEY,16 DEC 1967,CAN,1,,Montréal (CAN),15 JUL 1995,1238
265,261,9.91,+1.5,Dennis MITCHELL,20 FEB 1966,USA,1,,"Arena Civica, Milano (ITA)",07 SEP 1996,1238
266,261,9.91,+1.0,Frank FREDERICKS,02 OCT 1967,NAM,2f1,,"Stade Olympique de la Pontaise, Lausanne (SUI)",02 JUL 1997,1238
267,261,9.91,+0.2,Donovan BAILEY,16 DEC 1967,CAN,2,,"Olympic Stadium, Athina (GRE)",03 AUG 1997,1238
268,261,9.91,+0.5,Donovan BAILEY,16 DEC 1967,CAN,2sf2,,"Olympic Stadium, Athina (GRE)",03 AUG 1997,1238
269,261,9.91,-0.2,Maurice GREENE,23 JUL 1974,USA,1qf5,,"La Cartuja, Sevilla (ESP)",21 AUG 1999,1239
270,261,9.91,-0.4,Maurice GREENE,23 JUL 1974,USA,1,,Osaka (JPN),13 MAY 2000,1240
271,261,9.91,-0.3,Maurice GREENE,23 JUL 1974,USA,1,,Athina (GRE),11 JUN 2001,1239
272,261,9.91,-0.1,Asafa POWELL,23 NOV 1982,JAM,1,,Kingston (JAM),27 JUN 2004,1238
273,261,9.91,0.0,Maurice GREENE,23 JUL 1974,USA,1,,"Sacramento, CA (USA)",11 JUL 2004,1238
274,261,9.91,-0.3,Asafa POWELL,23 NOV 1982,JAM,1,,"Crystal Palace, London (GBR)",30 JUL 2004,1239
275,261,9.91,-0.6,Asafa POWELL,23 NOV 1982,JAM,1,,"Crystal Palace, London (GBR)",28 JUL 2006,1241
276,261,9.91,+0.9,Leonard SCOTT,19 JAN 1980,USA,2,,"Gottlieb-Daimler Stadion, Stuttgart (GER)",09 SEP 2006,1238
277,261,9.91,-0.5,Derrick ATKINS,05 JAN 1984,BAH,2,,"Yanmar Stadium Nagai, Osaka (JPN)",26 AUG 2007,1241
278,261,9.91,0.0,Walter DIX,31 JAN 1986,USA,3,,"National Stadium, Beijing (CHN)",16 AUG 2008,1238
279,261,9.91,+0.3,Asafa POWELL,23 NOV 1982,JAM,1sf2,,"National Stadium, Beijing (CHN)",16 AUG 2008,1238
280,261,9.91,-0.2,Daniel BAILEY,09 SEP 1986,ANT,2,,Paris-St-Denis (FRA),17 JUL 2009,1239
281,261,9.91,-1.7,Usain BOLT,21 AUG 1986,JAM,1,,"Crystal Palace, London (GBR)",24 JUL 2009,1248
282,261,9.91,+2.0,Nesta CARTER,11 OCT 1985,JAM,4,,Shanghai (CHN),20 SEP 2009,1238
283,261,9.91,-0.3,Asafa POWELL,23 NOV 1982,JAM,2,,"Stade de France, Paris-St-Denis (FRA)",16 JUL 2010,1239
284,261,9.91,+0.1,Yohan BLAKE,26 DEC 1989,JAM,3,,"Boudewijnstadion, Bruxelles (BEL)",27 AUG 2010,1238
285,261,9.91,+0.6,Usain BOLT,21 AUG 1986,JAM,1,,"Stadio Olimpico, Roma (ITA)",26 MAY 2011,1238
286,261,9.91,-0.2,Usain BOLT,21 AUG 1986,JAM,1f1,,"Mestský Stadion, Ostrava (CZE)",31 MAY 2011,1239
287,261,9.91,+0.4,Asafa POWELL,23 NOV 1982,JAM,1,,"Alexander Stadium, Birmingham (GBR)",10 JUL 2011,1238
288,261,9.91,-0.1,Asafa POWELL,23 NOV 1982,JAM,2,,"Stadio Olimpico, Roma (ITA)",31 MAY 2012,1238
289,261,9.91,+0.7,Churandy MARTINA,03 JUL 1984,NED,2sf1,,"Olympic Stadium, London (GBR)",05 AUG 2012,1238
290,261,9.91,+0.1,Justin GATLIN,10 FEB 1982,USA,1,,Beijing (CHN),21 MAY 2013,1238
291,261,9.91,+1.1,James DASAOLU,05 SEP 1987,GBR,1sf2,,Birmingham (GBR),13 JUL 2013,1238
292,261,9.91,+0.4,Justin GATLIN,10 FEB 1982,USA,1f1,,"Stadio Olimpico, Roma (ITA)",05 JUN 2014,1238
293,261,9.91,+1.0,Michael RODGERS,24 APR 1985,USA,1f1,,London (GBR),20 JUL 2014,1238
294,261,9.91,+1.8,Femi OGUNODE,15 MAY 1991,QAT,1,,Wuhan (CHN),04 JUN 2015,1238
295,261,9.91,+0.9,Nickel ASHMEADE,07 APR 1990,JAM,2,,Kingston (JAM),26 JUN 2015,1238
296,261,9.91,+0.5,Trayvon BROMELL,10 JUL 1995,USA,1h4,,"National Stadium, Beijing (CHN)",22 AUG 2015,1238
297,261,9.91,+0.6,Femi OGUNODE,15 MAY 1991,QAT,1f1,,"Gainesville, FL (USA)",22 APR 2016,1238
298,261,9.91,+0.2,André DE GRASSE,10 NOV 1994,CAN,3,,"Estádio Olímpico, Rio de Janeiro (BRA)",14 AUG 2016,1238
299,261,9.91,+1.0,Julian FORTE,07 JAN 1993,JAM,1,,"Olympiastadion, Berlin (GER)",27 AUG 2017,1238
300,261,9.91,+0.4,Zharnel HUGHES,13 JUL 1995,GBR,1f1,,Kingston (JAM),09 JUN 2018,1238
301,261,9.91,+0.2,Bingtian SU,29 AUG 1989,CHN,1,,"Moratalaz, Madrid (ESP)",22 JUN 2018,1238
302,261,9.91,+0.8,Jimmy VICAUT,27 FEB 1992,FRA,2,,"Stade Charléty, Paris (FRA)",30 JUN 2018,1238
303,,,,,,,,,,,
304,261,9.91,+0.8,Bingtian SU,29 AUG 1989,CHN,3,,"Stade Charléty, Paris (FRA)",30 JUN 2018,1238
305,261,9.91,+0.3,Justin GATLIN,10 FEB 1982,USA,1,,"Stade Louis II, Monaco (MON)",12 JUL 2019,1238
306,261,9.91,+1.7,Akani SIMBINE,21 SEP 1993,RSA,1h3,,"Bestmed Tuks Stadium, Pretoria (RSA)",14 MAR 2020,1238
307,261,9.91,+2.0,Fred KERLEY,07 MAY 1995,USA,1f1,,"Tropical Park Track, Miami, FL (USA)",24 APR 2021,1238
308,261,9.91,+0.8,Micah WILLIAMS,12 NOV 2001,USA,5,,"Hayward Field, Eugene, OR (USA)",20 JUN 2021,1238
309,306,9.92,+1.1,Carl LEWIS,01 JUL 1961,USA,1,,"Olympic Stadium, Jamsil, Seoul (KOR)",24 SEP 1988,1234
310,306,9.92,+1.2,Linford CHRISTIE,02 APR 1960,GBR,4,,"Olympic Stadium, Tokyo (JPN)",25 AUG 1991,1234
311,306,9.92,+0.3,Andre CASON,20 JAN 1969,USA,2,,"Gottlieb-Daimler Stadion, Stuttgart (GER)",15 AUG 1993,1234
312,306,9.92,+0.8,Ato BOLDON,30 DEC 1973,TTO,1,,"Eugene, OR (USA)",01 JUN 1996,1234
313,306,9.92,+1.1,Dennis MITCHELL,20 FEB 1966,USA,1,,"Atlanta, GA (USA)",15 JUN 1996,1234
314,306,9.92,+0.8,Jon DRUMMOND,09 SEP 1968,USA,h,,"Indianapolis, IN (USA)",12 JUN 1997,1234
315,306,9.92,+0.2,Tim MONTGOMERY,28 JAN 1975,USA,2,,"Indianapolis, IN (USA)",13 JUN 1997,1234
316,306,9.92,+0.2,Maurice GREENE,23 JUL 1974,USA,2,,Bruxelles (BEL),22 AUG 1997,1234
317,306,9.92,+0.7,Ato BOLDON,30 DEC 1973,TTO,1,,"Stade Louis II, Monaco (MON)",08 AUG 1998,1234
318,306,9.92,-0.3,Maurice GREENE,23 JUL 1974,USA,1f1,,"Stade Olympique de la Pontaise, Lausanne (SUI)",25 AUG 1998,1235
319,306,9.92,-0.2,Seun OGUNKOYA,28 DEC 1977,NGR,2,,"SGJ, Johannesburg (RSA)",11 SEP 1998,1235
320,306,9.92,+1.1,Bruny SURIN,12 JUL 1967,CAN,1,,Nürnberg (GER),13 JUN 1999,1234
321,306,9.92,+1.0,Tim HARDEN,27 JAN 1974,USA,1,,Luzern (SUI),05 JUL 1999,1234
322,306,9.92,0.0,Justin GATLIN,10 FEB 1982,USA,2,,"Sacramento, CA (USA)",11 JUL 2004,1234
323,306,9.92,+0.9,Tyson GAY,09 AUG 1982,USA,3,,"Gottlieb-Daimler Stadion, Stuttgart (GER)",09 SEP 2006,1234
324,306,9.92,+0.6,Usain BOLT,21 AUG 1986,JAM,1f2,,Port-of-Spain (TTO),17 MAY 2008,1234
325,306,9.92,+0.1,Usain BOLT,21 AUG 1986,JAM,1qf4,,"National Stadium, Beijing (CHN)",15 AUG 2008,1234
326,306,9.92,+0.2,Walter DIX,31 JAN 1986,USA,2f1,,"Stade Olympique de la Pontaise, Lausanne (SUI)",02 SEP 2008,1234
327,306,9.92,-0.3,Tyson GAY,09 AUG 1982,USA,1f1,,"Sports Park Mladost, Zagreb (CRO)",01 SEP 2010,1235
328,306,9.92,+1.3,Nesta CARTER,11 OCT 1985,JAM,3,,"Hayward Field, Eugene, OR (USA)",04 JUN 2011,1234
329,306,9.92,+2.0,Christophe LEMAITRE,11 JUN 1990,FRA,1,,Albi (FRA),29 JUL 2011,1234
330,306,9.92,-1.4,Yohan BLAKE,26 DEC 1989,JAM,1,,"DS, Daegu (KOR)",28 AUG 2011,1242
331,306,9.92,+1.5,Asafa POWELL,23 NOV 1982,JAM,1sf1,,Kingston (JAM),29 JUN 2012,1234
332,306,9.92,+0.1,Usain BOLT,21 AUG 1986,JAM,1sf3,,"Luzhniki, Moskva (RUS)",11 AUG 2013,1234
333,306,9.92,0.0,Justin GATLIN,10 FEB 1982,USA,1,,"Shanghai Stadium, Shanghai (CHN)",18 MAY 2014,1234
334,306,9.92,-0.1,Michael RODGERS,24 APR 1985,USA,2,,Linz (AUT),14 JUL 2014,1234
335,306,9.92,+1.7,Michael RODGERS,24 APR 1985,USA,1h2,,"Hayward Field, Eugene, OR (USA)",25 JUN 2015,1234
336,306,9.92,+1.4,Asafa POWELL,23 NOV 1982,JAM,2f,,"Stade Olympique de la Pontaise, Lausanne (SUI)",09 JUL 2015,1234
337,306,9.92,+1.4,Tyson GAY,09 AUG 1982,USA,3f,,"Stade Olympique de la Pontaise, Lausanne (SUI)",09 JUL 2015,1234
338,306,9.92,+0.7,Jimmy VICAUT,27 FEB 1992,FRA,1,,Villeneuve d'Ascq (FRA),11 JUL 2015,1234
339,306,9.92,-0.8,Kemar BAILEY-COLE,10 JAN 1992,JAM,3,,"Olympic Stadium, London (GBR)",24 JUL 2015,1238
340,306,9.92,-1.2,Michael RODGERS,24 APR 1985,USA,2h2,,"Olympic Stadium, London (GBR)",24 JUL 2015,1241
341,306,9.92,+0.3,Jimmy VICAUT,27 FEB 1992,FRA,1h5,,"National Stadium, Beijing (CHN)",22 AUG 2015,1234
342,306,9.92,-0.5,Trayvon BROMELL,10 JUL 1995,USA,3,,"National Stadium, Beijing (CHN)",23 AUG 2015,1237
343,306,9.92,-0.5,André DE GRASSE,10 NOV 1994,CAN,3,,"National Stadium, Beijing (CHN)",23 AUG 2015,1237
344,306,9.92,+0.9,Jak Ali HARVEY,04 MAY 1989,TUR,1f2,,Erzurum (TUR),12 JUN 2016,1234
345,306,9.92,+1.9,Asafa POWELL,23 NOV 1982,JAM,2,,"Sóstói Stadion, Székesfehérvár (HUN)",18 JUL 2016,1234
346,306,9.92,+0.2,André DE GRASSE,10 NOV 1994,CAN,2sf2,,"Estádio Olímpico, Rio de Janeiro (BRA)",14 AUG 2016,1234
347,306,9.92,+1.2,Akani SIMBINE,21 SEP 1993,RSA,1,,Pretoria (RSA),18 MAR 2017,1234
348,306,9.92,-0.8,Justin GATLIN,10 FEB 1982,USA,1,,"Olympic Stadium, London (GBR)",05 AUG 2017,1238
349,306,9.92,+1.7,Michael RODGERS,24 APR 1985,USA,1,,"Stadion Juliska, Praha (CZE)",04 JUN 2018,1234
350,306,9.92,+0.7,Isiah YOUNG,05 JAN 1990,USA,1f1,,"Montverde, FL (USA)",09 JUN 2018,1234
351,306,9.92,+0.3,Jimmy VICAUT,27 FEB 1992,FRA,1,,Marseille (FRA),16 JUN 2018,1234
352,306,9.92,+0.4,Michael RODGERS,24 APR 1985,USA,1f1,,Bellinzona (SUI),18 JUL 2018,1234
353,306,9.92,+0.8,Bingtian SU,29 AUG 1989,CHN,1,,Jakarta (INA),26 AUG 2018,1234
354,306,9.92,+1.1,Akani SIMBINE,21 SEP 1993,RSA,1,,"Boston, MA (USA)",16 JUN 2019,1234
355,306,9.92,+0.2,Justin GATLIN,10 FEB 1982,USA,1,,"Stade Olympique de la Pontaise, Lausanne (SUI)",05 JUL 2019,1234
356,306,9.92,+0.3,Noah LYLES,18 JUL 1997,USA,2,,"Stade Louis II, Monaco (MON)",12 JUL 2019,1234
357,306,9.92,+1.5,Trayvon BROMELL,10 JUL 1995,USA,1,,"Irvine, CA (USA)",15 MAY 2021,1234
358,306,9.92,+0.7,Fred KERLEY,07 MAY 1995,USA,1sf2,,"Hayward Field, Eugene, OR (USA)",20 JUN 2021,1234
359,356,9.93,+1.4,Calvin SMITH,08 JAN 1961,USA,1,,Air Force Academy (USA),03 JUL 1983,1231
360,356,9.93,+1.0,Carl LEWIS,01 JUL 1961,USA,1,,"Stadio Olimpico, Roma (ITA)",30 AUG 1987,1231
361,356,9.93,+1.1,Carl LEWIS,01 JUL 1961,USA,1f1,,"Letzigrund, Zürich (SUI)",17 AUG 1988,1231
362,356,9.93,+1.9,Carl LEWIS,01 JUL 1961,USA,2,,"New York, NY (USA)",14 JUN 1991,1231
363,356,9.93,+1.3,Carl LEWIS,01 JUL 1961,USA,1sf1,,"Olympic Stadium, Tokyo (JPN)",25 AUG 1991,1231
364,356,9.93,-0.6,Michael MARSH,04 AUG 1967,USA,1f1,,"Walnut, CA (USA)",18 APR 1992,1234
365,356,9.93,+1.3,Ato BOLDON,30 DEC 1973,TTO,1,,"Walnut, CA (USA)",21 APR 1996,1231
366,356,9.93,-0.4,Donovan BAILEY,16 DEC 1967,CAN,2f1,,Lausanne (SUI),03 JUL 1996,1233
367,356,9.93,+1.1,Frank FREDERICKS,02 OCT 1967,NAM,1qf3,,"Olympic Stadium, Atlanta, GA (USA)",26 JUL 1996,1231
368,356,9.93,-0.6,Ato BOLDON,30 DEC 1973,TTO,1sf2,,"Olympic Stadium, Atlanta, GA (USA)",27 JUL 1996,1234
369,356,9.93,+0.5,Frank FREDERICKS,02 OCT 1967,NAM,3sf2,,"Olympic Stadium, Athina (GRE)",03 AUG 1997,1231
370,356,9.93,-0.4,Frank FREDERICKS,02 OCT 1967,NAM,2,,Athina (GRE),17 JUN 1998,1233
371,356,9.93,+1.5,Donovan BAILEY,16 DEC 1967,CAN,2,,Montréal (CAN),01 AUG 1998,1231
372,356,9.93,+0.4,Maurice GREENE,23 JUL 1974,USA,2,,"Stade Olympique de la Pontaise, Lausanne (SUI)",02 JUL 1999,1231
373,356,9.93,+0.3,Maurice GREENE,23 JUL 1974,USA,h,,"Sacramento, CA (USA)",14 JUL 2000,1231
374,356,9.93,+1.8,Patrick JOHNSON,26 SEP 1972,AUS,1,,Mito (JPN),05 MAY 2003,1231
375,356,9.93,+1.8,Maurice GREENE,23 JUL 1974,USA,2,,"Eugene, OR (USA)",19 JUN 2004,1231
376,356,9.93,0.0,Shawn CRAWFORD,14 JAN 1978,USA,3,,"Sacramento, CA (USA)",11 JUL 2004,1231
377,356,9.93,+0.8,Shawn CRAWFORD,14 JAN 1978,USA,1sf2,,"Sacramento, CA (USA)",11 JUL 2004,1231
378,356,9.93,-0.5,Asafa POWELL,23 NOV 1982,JAM,1f1,,Zürich (SUI),06 AUG 2004,1234
379,356,9.93,0.0,Francis OBIKWELU,22 NOV 1978,POR,1qf1,,"Olympic Stadium, Athina (GRE)",21 AUG 2004,1231
380,356,9.93,-0.2,Maurice GREENE,23 JUL 1974,USA,1qf5,,"Olympic Stadium, Athina (GRE)",21 AUG 2004,1232
381,356,9.93,+1.1,Olusoji Adetokunbo FASUBA,09 JUL 1984,NGR,1h1,,Doha (QAT),12 MAY 2006,1231
382,356,9.93,0.0,Walter DIX,31 JAN 1986,USA,1,,"Sacramento, CA (USA)",08 JUN 2007,1231
383,356,9.93,-0.1,Richard THOMPSON,07 JUN 1985,TTO,1,,"Auburn, AL (USA)",18 MAY 2008,1231
384,356,9.93,0.0,Churandy MARTINA,03 JUL 1984,AHO,4,,"National Stadium, Beijing (CHN)",16 AUG 2008,1231
385,356,9.93,+0.3,Richard THOMPSON,07 JUN 1985,TTO,2sf2,,"National Stadium, Beijing (CHN)",16 AUG 2008,1231
386,356,9.93,+1.1,Ivory WILLIAMS,02 MAY 1985,USA,1f2,,Rethymno (GRE),20 JUL 2009,1231
387,356,9.93,+0.9,Daniel BAILEY,09 SEP 1986,ANT,4,,"Olympiastadion, Berlin (GER)",16 AUG 2009,1231
388,356,9.93,+0.9,Richard THOMPSON,07 JUN 1985,TTO,5,,"Olympiastadion, Berlin (GER)",16 AUG 2009,1231
389,356,9.93,-0.2,Tyson GAY,09 AUG 1982,USA,1sf2,,"Olympiastadion, Berlin (GER)",16 AUG 2009,1232
390,356,9.93,+0.6,Asafa POWELL,23 NOV 1982,JAM,2,,"Stadio Olimpico, Roma (ITA)",26 MAY 2011,1231
391,356,9.93,+1.0,Keston BLEDMAN,08 MAR 1988,TTO,1f1,,"Clermont, FL (USA)",04 JUN 2011,1231
392,356,9.93,+0.4,Nesta CARTER,11 OCT 1985,JAM,2,,"Alexander Stadium, Birmingham (GBR)",10 JUL 2011,1231
393,356,9.93,+0.3,Justin GATLIN,10 FEB 1982,USA,1,,Daegu (KOR),16 MAY 2012,1231
394,356,9.93,+1.3,Nickel ASHMEADE,07 APR 1990,JAM,2,,"Hayward Field, Eugene, OR (USA)",02 JUN 2012,1231
395,356,9.93,+0.7,Keston BLEDMAN,08 MAR 1988,TTO,2f1,,"Icahn Stadium (Fordham), New York, NY (USA)",09 JUN 2012,1231
396,356,9.93,+1.8,Ryan BAILEY,13 APR 1989,USA,3,,"Hayward Field, Eugene, OR (USA)",24 JUN 2012,1231
397,356,9.93,+0.7,Ryan BAILEY,13 APR 1989,USA,1,,"Olympiastadion, Stockholm (SWE)",17 AUG 2012,1231
398,356,9.93,+0.4,Kemar BAILEY-COLE,10 JAN 1992,JAM,2sf2,,"Luzhniki, Moskva (RUS)",11 AUG 2013,1231
399,356,9.93,+0.1,Michael RODGERS,24 APR 1985,USA,2sf3,,"Luzhniki, Moskva (RUS)",11 AUG 2013,1231
400,356,9.93,+1.8,Kemarley BROWN,20 JUL 1992,JAM,1,,"Walnut, CA (USA)",17 MAY 2014,1231
401,356,9.93,+0.1,Tyson GAY,09 AUG 1982,USA,2f,,"Stade Olympique de la Pontaise, Lausanne (SUI)",03 JUL 2014,1231
402,356,9.93,+0.6,Michael RODGERS,24 APR 1985,USA,2,,"Boudewijnstadion, Bruxelles (BEL)",05 SEP 2014,1231
403,356,9.93,+0.4,Femi OGUNODE,15 MAY 1991,QAT,1,,Incheon (KOR),28 SEP 2014,1231
404,,,,,,,,,,,
405,356,9.93,+1.7,Clayton VAUGHN,15 MAY 1992,USA,1,,"Mobile, AL (USA)",08 MAY 2015,1231
406,356,9.93,+1.8,Ryan BAILEY,13 APR 1989,USA,2f1,,"National Stadium, Kingston (JAM)",09 MAY 2015,1231
407,356,9.93,+2.0,Marvin BRACY,15 DEC 1993,USA,1,,"Alexander Stadium, Birmingham (GBR)",07 JUN 2015,1231
408,356,9.93,+1.4,Femi OGUNODE,15 MAY 1991,QAT,1,,"Stadio Guidobaldi, Rieti (ITA)",13 SEP 2015,1231
409,356,9.93,+1.9,Kim COLLINS,05 APR 1976,SKN,1f2,,Bottrop (GER),29 MAY 2016,1231
410,356,9.93,+1.0,Justin GATLIN,10 FEB 1982,USA,1f1,,"Stadio Olimpico, Roma (ITA)",02 JUN 2016,1231
411,356,9.93,+0.2,Yohan BLAKE,26 DEC 1989,JAM,4,,"Estádio Olímpico, Rio de Janeiro (BRA)",14 AUG 2016,1231
412,356,9.93,+2.0,Akani SIMBINE,21 SEP 1993,RSA,1f5,,Pretoria (RSA),04 MAR 2017,1231
